timestamp,person_id,x_min,y_min,x_max,y_max,room_name
12:35:46,167,734,1346,928,1614,room-1
12:35:47,161,644,1432,800,1706,room-1
12:35:47,167,724,1338,928,1618,room-1
12:35:48,167,716,1336,932,1626,room-1
12:35:48,161,640,1428,794,1706,room-1
12:35:49,161,650,1466,796,1708,room-1
12:35:49,167,670,1296,948,1620,room-1
12:35:50,161,644,1486,808,1714,room-1
12:35:50,167,652,1302,872,1574,room-1
12:35:51,161,650,1502,812,1724,room-1
12:35:51,167,664,1316,900,1600,room-1
12:35:52,167,674,1308,878,1588,room-1
12:35:52,161,646,1514,796,1716,room-1
12:35:53,161,652,1502,790,1718,room-1
12:35:53,167,724,1282,936,1572,room-1
12:35:54,161,634,1434,812,1694,room-1
12:35:54,167,734,1232,948,1508,room-1
12:35:55,161,626,1456,776,1670,room-1
12:35:55,167,692,1296,914,1538,room-1
12:35:56,161,602,1458,766,1658,room-1
12:35:56,167,710,1324,902,1608,room-1
12:35:57,161,606,1454,770,1660,room-1
12:35:57,167,708,1324,910,1610,room-1
12:35:58,161,608,1464,762,1662,room-1
12:35:58,167,710,1330,956,1612,room-1
12:35:59,161,606,1448,772,1662,room-1
12:35:59,167,712,1326,946,1624,room-1
12:36:00,161,608,1458,762,1660,room-1
12:36:00,167,714,1332,944,1610,room-1
12:36:01,161,612,1454,770,1664,room-1
12:36:01,167,714,1336,940,1610,room-1
12:36:02,167,710,1338,940,1610,room-1
12:36:02,161,608,1454,760,1664,room-1
12:36:03,161,616,1446,768,1666,room-1
12:36:03,167,696,1322,910,1614,room-1
12:36:04,167,686,1330,904,1606,room-1
12:36:04,161,618,1500,754,1664,room-1
12:36:05,161,616,1502,752,1668,room-1
12:36:05,167,684,1332,904,1606,room-1
12:36:06,161,616,1514,766,1666,room-1
12:36:06,167,680,1332,906,1602,room-1
12:36:07,161,614,1500,766,1666,room-1
12:36:07,167,682,1334,896,1596,room-1
12:36:08,167,684,1330,904,1604,room-1
12:36:08,161,616,1504,764,1668,room-1
12:36:09,167,678,1330,902,1604,room-1
12:36:09,161,620,1502,780,1672,room-1
12:36:10,167,676,1334,928,1610,room-1
12:36:10,161,618,1500,750,1666,room-1
12:36:11,161,616,1442,770,1672,room-1
12:36:11,167,714,1340,948,1618,room-1
12:36:12,161,622,1442,784,1666,room-1
12:36:12,167,720,1334,960,1622,room-1
12:36:13,161,612,1436,784,1668,room-1
12:36:13,167,724,1344,948,1614,room-1
12:36:14,161,614,1442,778,1664,room-1
12:36:14,167,728,1338,922,1620,room-1
12:36:15,167,740,1344,914,1622,room-1
12:36:15,161,612,1438,786,1668,room-1
12:36:16,167,722,1346,944,1616,room-1
12:36:16,161,612,1458,770,1666,room-1
12:36:17,161,618,1438,782,1666,room-1
12:36:17,167,734,1344,950,1620,room-1
12:36:18,167,728,1322,918,1602,room-1
12:36:18,161,612,1448,776,1668,room-1
12:36:19,161,612,1460,778,1664,room-1
12:36:19,167,746,1324,938,1602,room-1
12:36:20,161,610,1442,784,1670,room-1
12:36:20,167,738,1328,942,1604,room-1
12:36:21,161,614,1456,782,1666,room-1
12:36:21,167,724,1336,962,1580,room-1
12:36:22,161,618,1454,776,1668,room-1
12:36:22,167,718,1340,916,1592,room-1
12:36:23,161,616,1458,762,1668,room-1
12:36:23,167,716,1330,932,1610,room-1
12:36:24,167,722,1326,936,1614,room-1
12:36:24,161,622,1452,778,1666,room-1
12:36:25,167,706,1328,932,1612,room-1
12:36:25,161,618,1454,774,1668,room-1
12:36:26,167,718,1330,934,1612,room-1
12:36:26,161,612,1458,766,1666,room-1
12:36:27,161,616,1456,766,1668,room-1
12:36:27,167,718,1330,934,1606,room-1
12:36:28,161,616,1458,768,1670,room-1
12:36:28,167,710,1322,948,1622,room-1
12:36:29,167,722,1328,934,1606,room-1
12:36:29,161,618,1460,766,1668,room-1
12:36:30,161,622,1436,778,1662,room-1
12:36:30,167,728,1332,934,1602,room-1
12:36:31,167,714,1326,918,1602,room-1
12:36:31,161,610,1448,768,1664,room-1
12:36:32,167,696,1332,924,1598,room-1
12:36:32,161,600,1460,754,1660,room-1
12:36:33,161,608,1464,764,1660,room-1
12:36:33,167,694,1326,930,1596,room-1
12:36:34,161,636,1472,792,1694,room-1
12:36:34,167,720,1332,942,1598,room-1
12:36:35,167,718,1342,950,1590,room-1
12:36:35,161,664,1518,804,1730,room-1
12:36:36,161,668,1440,808,1726,room-1
12:36:36,167,744,1342,918,1618,room-1
12:36:37,161,666,1438,806,1724,room-1
12:36:37,167,738,1334,926,1630,room-1
12:36:38,167,748,1336,934,1624,room-1
12:36:38,161,664,1436,808,1726,room-1
12:36:39,161,662,1436,806,1724,room-1
12:36:39,167,742,1338,920,1620,room-1
12:36:40,167,746,1338,930,1628,room-1
12:36:40,161,664,1438,802,1724,room-1
12:36:41,161,664,1438,808,1726,room-1
12:36:41,167,746,1336,920,1620,room-1
12:36:42,167,744,1336,950,1608,room-1
12:36:42,161,660,1440,806,1724,room-1
12:36:43,167,732,1340,946,1614,room-1
12:36:43,161,662,1440,810,1726,room-1
12:36:44,167,678,1336,946,1634,room-1
12:36:44,161,654,1528,804,1722,room-1
12:36:45,161,668,1528,802,1726,room-1
12:36:45,167,680,1340,982,1668,room-1
12:36:46,161,666,1450,806,1724,room-1
12:36:46,167,696,1332,944,1638,room-1
12:36:47,161,660,1432,802,1728,room-1
12:36:47,167,754,1342,942,1624,room-1
12:36:48,161,648,1442,806,1726,room-1
12:36:48,167,742,1344,932,1610,room-1
12:36:49,161,656,1438,798,1722,room-1
12:36:49,167,746,1342,946,1632,room-1
12:36:50,161,660,1430,802,1726,room-1
12:36:50,167,760,1320,960,1658,room-1
12:36:51,161,664,1438,800,1726,room-1
12:36:51,167,764,1316,948,1650,room-1
12:36:52,161,666,1430,802,1730,room-1
12:36:52,167,764,1320,954,1646,room-1
12:36:53,161,674,1434,802,1728,room-1
12:36:53,167,768,1326,948,1638,room-1
12:36:54,161,664,1432,798,1724,room-1
12:36:54,167,750,1332,942,1632,room-1
12:36:55,161,666,1432,802,1726,room-1
12:36:55,167,752,1324,962,1630,room-1
12:36:56,167,744,1336,952,1626,room-1
12:36:56,161,654,1450,808,1712,room-1
12:36:57,167,742,1338,948,1622,room-1
12:36:57,161,658,1446,810,1720,room-1
12:36:58,161,666,1456,806,1718,room-1
12:36:58,167,740,1334,956,1630,room-1
12:36:59,167,716,1340,948,1626,room-1
12:36:59,161,658,1454,796,1714,room-1
12:37:00,161,660,1444,802,1722,room-1
12:37:00,167,750,1338,946,1622,room-1
12:37:01,161,666,1470,806,1718,room-1
12:37:01,167,722,1340,944,1618,room-1
12:37:02,167,750,1338,944,1630,room-1
12:37:02,161,668,1444,800,1726,room-1
12:37:03,167,746,1338,946,1630,room-1
12:37:03,161,666,1446,798,1724,room-1
12:37:04,167,760,1338,952,1638,room-1
12:37:04,161,658,1446,804,1718,room-1
12:37:05,167,764,1352,948,1652,room-1
12:37:05,161,636,1440,796,1690,room-1
12:37:06,167,762,1354,950,1652,room-1
12:37:06,161,638,1456,796,1664,room-1
12:37:07,167,762,1352,950,1650,room-1
12:37:07,161,632,1452,792,1664,room-1
12:37:08,161,632,1452,794,1680,room-1
12:37:08,167,760,1354,948,1646,room-1
12:37:09,167,764,1354,946,1648,room-1
12:37:09,161,630,1450,790,1668,room-1
12:37:10,167,760,1342,950,1634,room-1
12:37:10,161,606,1442,790,1674,room-1
12:37:11,167,746,1336,944,1628,room-1
12:37:11,161,610,1446,786,1668,room-1
12:37:12,161,628,1452,788,1670,room-1
12:37:12,167,730,1336,946,1624,room-1
12:37:13,167,742,1340,950,1624,room-1
12:37:13,161,630,1448,800,1686,room-1
12:37:14,161,652,1446,796,1720,room-1
12:37:14,167,748,1340,950,1626,room-1
12:37:15,161,664,1456,800,1720,room-1
12:37:15,167,744,1330,958,1638,room-1
12:37:16,167,748,1334,950,1636,room-1
12:37:16,161,660,1446,796,1724,room-1
12:37:17,161,660,1448,798,1726,room-1
12:37:17,167,752,1340,942,1628,room-1
12:37:18,161,662,1452,800,1724,room-1
12:37:18,167,736,1340,942,1624,room-1
12:37:19,161,668,1468,818,1726,room-1
12:37:19,167,730,1342,948,1624,room-1
12:37:20,161,662,1484,814,1724,room-1
12:37:20,167,686,1334,948,1638,room-1
12:37:21,161,660,1498,808,1722,room-1
12:37:21,167,694,1342,948,1628,room-1
12:37:22,167,726,1346,946,1622,room-1
12:37:22,161,656,1494,798,1726,room-1
12:37:23,161,656,1452,802,1724,room-1
12:37:23,167,732,1340,946,1622,room-1
12:37:24,167,738,1342,968,1626,room-1
12:37:24,161,668,1462,820,1730,room-1
12:37:25,161,662,1460,808,1722,room-1
12:37:25,167,738,1344,944,1616,room-1
12:37:26,161,658,1448,800,1726,room-1
12:37:26,167,762,1340,1044,1634,room-1
12:37:27,161,654,1448,798,1726,room-1
12:37:27,167,756,1338,948,1634,room-1
12:37:28,161,662,1476,798,1720,room-1
12:37:28,167,724,1350,930,1618,room-1
12:37:29,167,740,1338,948,1628,room-1
12:37:29,161,648,1446,794,1722,room-1
12:37:30,161,644,1438,798,1724,room-1
12:37:30,167,736,1346,932,1620,room-1
12:37:31,161,654,1450,796,1726,room-1
12:37:31,167,732,1344,940,1660,room-1
12:37:32,167,702,1338,944,1634,room-1
12:37:32,161,656,1494,806,1724,room-1
12:37:33,167,736,1342,932,1622,room-1
12:37:33,161,640,1446,788,1678,room-1
12:37:34,161,628,1476,770,1678,room-1
12:37:34,167,728,1352,940,1606,room-1
12:37:35,167,730,1344,948,1614,room-1
12:37:35,161,632,1482,768,1680,room-1
12:37:36,167,732,1344,948,1616,room-1
12:37:36,161,632,1470,770,1686,room-1
12:37:37,167,722,1342,946,1610,room-1
12:37:37,161,634,1446,792,1684,room-1
12:37:38,161,636,1446,790,1682,room-1
12:37:38,167,722,1342,956,1614,room-1
12:37:39,161,638,1448,794,1684,room-1
12:37:39,167,736,1338,944,1618,room-1
12:37:40,161,642,1446,800,1686,room-1
12:37:40,167,740,1338,944,1636,room-1
12:37:41,161,638,1446,798,1688,room-1
12:37:41,167,738,1340,946,1634,room-1
12:37:42,161,636,1448,796,1684,room-1
12:37:42,167,742,1346,934,1620,room-1
12:37:43,161,634,1446,792,1686,room-1
12:37:43,167,738,1334,956,1626,room-1
12:37:44,161,638,1468,784,1692,room-1
12:37:44,167,728,1336,958,1624,room-1
12:37:45,161,638,1472,786,1688,room-1
12:37:45,167,734,1344,938,1614,room-1
12:37:46,167,742,1344,948,1620,room-1
12:37:46,161,628,1444,792,1688,room-1
12:37:47,167,752,1342,950,1632,room-1
12:37:47,161,632,1450,798,1684,room-1
12:37:48,161,634,1448,798,1682,room-1
12:37:48,167,762,1352,952,1628,room-1
12:37:49,167,754,1344,950,1638,room-1
12:37:49,161,636,1450,796,1682,room-1
12:37:50,161,632,1454,790,1678,room-1
12:37:50,167,754,1352,944,1628,room-1
12:37:51,161,632,1450,796,1682,room-1
12:37:51,167,750,1336,948,1628,room-1
12:37:52,161,632,1444,798,1688,room-1
12:37:52,167,716,1336,982,1632,room-1
12:37:53,161,624,1446,796,1688,room-1
12:37:53,167,730,1344,952,1614,room-1
12:37:54,161,630,1452,786,1682,room-1
12:37:54,167,656,1332,966,1626,room-1
12:37:55,161,636,1446,796,1686,room-1
12:37:55,167,744,1340,952,1620,room-1
12:37:56,167,756,1342,952,1642,room-1
12:37:56,161,630,1448,796,1684,room-1
12:37:57,167,744,1336,948,1630,room-1
12:37:57,161,648,1456,798,1690,room-1
12:37:58,161,658,1440,802,1722,room-1
12:37:58,167,746,1348,946,1626,room-1
12:37:59,161,656,1436,808,1724,room-1
12:37:59,167,754,1350,950,1630,room-1
12:38:00,167,748,1338,950,1636,room-1
12:38:00,161,650,1438,800,1726,room-1
12:38:01,167,748,1342,950,1632,room-1
12:38:01,161,654,1436,802,1726,room-1
12:38:02,161,664,1438,804,1726,room-1
12:38:02,167,744,1338,950,1634,room-1
12:38:03,167,754,1340,948,1634,room-1
12:38:03,161,654,1436,796,1726,room-1
12:38:04,161,656,1436,798,1724,room-1
12:38:04,167,748,1328,964,1646,room-1
12:38:05,161,660,1436,798,1726,room-1
12:38:05,167,756,1344,942,1624,room-1
12:38:06,167,748,1342,952,1628,room-1
12:38:06,161,662,1438,798,1726,room-1
12:38:07,161,662,1438,800,1722,room-1
12:38:07,167,750,1338,950,1630,room-1
12:38:08,161,662,1434,798,1722,room-1
12:38:08,167,748,1334,966,1638,room-1
12:38:09,167,752,1340,948,1620,room-1
12:38:09,161,646,1438,788,1684,room-1
12:38:10,167,760,1344,950,1620,room-1
12:38:10,161,630,1444,804,1680,room-1
12:38:11,161,620,1448,784,1678,room-1
12:38:11,167,764,1344,958,1634,room-1
12:38:12,167,772,1350,966,1632,room-1
12:38:12,161,624,1442,796,1684,room-1
12:38:13,161,628,1444,798,1682,room-1
12:38:13,167,770,1350,964,1628,room-1
12:38:14,161,616,1438,798,1690,room-1
12:38:14,167,760,1340,966,1640,room-1
12:38:15,167,770,1350,968,1630,room-1
12:38:15,161,622,1450,782,1680,room-1
12:38:16,161,624,1452,782,1680,room-1
12:38:16,167,772,1354,964,1642,room-1
12:38:17,161,624,1450,782,1680,room-1
12:38:17,167,780,1360,964,1626,room-1
12:38:18,161,624,1448,780,1680,room-1
12:38:18,167,780,1362,984,1618,room-1
12:38:19,161,622,1448,780,1680,room-1
12:38:19,167,772,1354,954,1630,room-1
12:38:20,161,622,1450,780,1678,room-1
12:38:20,167,768,1344,982,1620,room-1
12:38:21,161,628,1446,796,1680,room-1
12:38:21,167,770,1344,988,1622,room-1
12:38:22,161,622,1454,774,1676,room-1
12:38:22,167,760,1358,976,1614,room-1
12:38:23,161,622,1444,786,1678,room-1
12:38:23,167,754,1350,980,1624,room-1
12:38:24,167,754,1356,952,1620,room-1
12:38:24,161,624,1442,790,1684,room-1
12:38:25,161,622,1446,784,1674,room-1
12:38:25,167,734,1338,958,1630,room-1
12:38:26,161,630,1458,780,1670,room-1
12:38:26,167,746,1342,962,1630,room-1
12:38:27,161,620,1448,784,1674,room-1
12:38:27,167,754,1348,956,1624,room-1
12:38:28,167,752,1352,962,1618,room-1
12:38:28,161,620,1446,784,1672,room-1
12:38:29,161,622,1450,784,1674,room-1
12:38:29,167,752,1350,962,1616,room-1
12:38:30,161,628,1446,798,1676,room-1
12:38:30,167,758,1354,948,1616,room-1
12:38:31,167,754,1352,948,1614,room-1
12:38:31,161,620,1448,782,1676,room-1
12:38:32,167,756,1350,952,1622,room-1
12:38:32,161,626,1448,790,1676,room-1
12:38:33,161,628,1450,794,1676,room-1
12:38:33,167,760,1350,952,1630,room-1
12:38:34,161,622,1450,780,1678,room-1
12:38:34,167,764,1352,950,1642,room-1
12:38:35,161,622,1452,780,1680,room-1
12:38:35,167,754,1330,948,1634,room-1
12:38:36,161,624,1448,784,1682,room-1
12:38:36,167,752,1338,942,1620,room-1
12:38:37,161,622,1446,784,1680,room-1
12:38:37,167,754,1342,944,1624,room-1
12:38:38,161,624,1448,786,1682,room-1
12:38:38,167,754,1332,954,1630,room-1
12:38:39,167,740,1340,944,1620,room-1
12:38:39,161,624,1442,790,1684,room-1
12:38:40,167,754,1342,954,1620,room-1
12:38:40,161,622,1442,790,1684,room-1
12:38:41,161,624,1450,786,1678,room-1
12:38:41,167,732,1342,952,1618,room-1
12:38:42,167,748,1340,950,1620,room-1
12:38:42,161,612,1444,784,1686,room-1
12:38:43,161,618,1448,778,1680,room-1
12:38:43,167,734,1338,952,1620,room-1
12:38:44,161,618,1440,796,1690,room-1
12:38:44,167,744,1342,946,1616,room-1
12:38:45,161,620,1448,784,1682,room-1
12:38:45,167,744,1348,942,1610,room-1
12:38:46,161,618,1446,786,1680,room-1
12:38:46,167,746,1338,948,1624,room-1
12:38:47,161,620,1446,788,1682,room-1
12:38:47,167,748,1336,950,1618,room-1
12:38:48,161,622,1450,786,1684,room-1
12:38:48,167,760,1340,946,1614,room-1
12:38:49,161,622,1450,784,1682,room-1
12:38:49,167,764,1344,948,1620,room-1
12:38:50,161,624,1452,784,1680,room-1
12:38:50,167,760,1332,960,1630,room-1
12:38:51,161,622,1454,780,1676,room-1
12:38:51,167,764,1342,950,1620,room-1
12:38:52,161,620,1450,784,1682,room-1
12:38:52,167,756,1342,950,1624,room-1
12:38:53,161,624,1454,774,1672,room-1
12:38:53,167,770,1350,948,1618,room-1
12:38:54,167,710,1342,1004,1626,room-1
12:38:54,161,612,1454,784,1680,room-1
12:38:55,167,716,1342,974,1620,room-1
12:38:55,161,626,1458,784,1676,room-1
12:38:56,161,620,1448,784,1678,room-1
12:38:56,167,746,1332,964,1634,room-1
12:38:57,161,620,1450,782,1682,room-1
12:38:57,167,756,1342,950,1622,room-1
12:38:58,161,622,1446,786,1680,room-1
12:38:58,167,750,1342,950,1622,room-1
12:38:59,161,620,1446,792,1682,room-1
12:38:59,167,748,1338,948,1626,room-1
12:39:00,161,618,1452,778,1670,room-1
12:39:00,167,748,1350,930,1614,room-1
12:39:01,161,618,1454,786,1674,room-1
12:39:01,167,754,1344,954,1620,room-1
12:39:02,167,748,1340,948,1622,room-1
12:39:02,161,614,1448,778,1678,room-1
12:39:03,161,620,1450,782,1674,room-1
12:39:03,167,744,1334,954,1624,room-1
12:39:04,161,612,1448,778,1678,room-1
12:39:04,167,752,1342,936,1618,room-1
12:39:05,161,620,1454,784,1674,room-1
12:39:05,167,744,1334,948,1624,room-1
12:39:05,168,1454,1624,1568,1752,room-1
12:39:06,161,630,1446,796,1684,room-1
12:39:06,167,760,1338,950,1622,room-1
12:39:06,168,1448,1626,1570,1750,room-1
12:39:07,161,642,1444,796,1700,room-1
12:39:07,167,780,1348,948,1628,room-1
12:39:07,168,1416,1592,1548,1752,room-1
12:39:08,161,658,1436,800,1722,room-1
12:39:08,167,772,1340,964,1634,room-1
12:39:08,168,1394,1560,1538,1720,room-1
12:39:09,161,654,1442,800,1724,room-1
12:39:09,167,780,1350,964,1624,room-1
12:39:10,167,780,1348,964,1630,room-1
12:39:10,161,656,1444,798,1724,room-1
12:39:11,161,658,1446,800,1726,room-1
12:39:11,167,782,1346,964,1632,room-1
12:39:11,169,1548,1016,1780,1160,room-1
12:39:12,167,782,1346,968,1626,room-1
12:39:12,161,666,1450,802,1724,room-1
12:39:12,169,1544,804,1778,982,room-1
12:39:13,161,662,1448,798,1724,room-1
12:39:13,167,780,1348,954,1624,room-1
12:39:13,169,1528,718,1764,900,room-1
12:39:14,161,656,1448,796,1724,room-1
12:39:14,167,784,1350,974,1628,room-1
12:39:14,169,1552,892,1788,1034,room-1
12:39:15,161,656,1448,798,1724,room-1
12:39:15,167,778,1348,966,1626,room-1
12:39:15,169,1550,1094,1774,1264,room-1
12:39:16,167,772,1346,948,1622,room-1
12:39:16,161,658,1446,806,1728,room-1
12:39:17,161,658,1446,802,1726,room-1
12:39:17,167,756,1342,950,1630,room-1
12:39:17,168,1366,1556,1532,1732,room-1
12:39:18,161,654,1446,796,1720,room-1
12:39:18,167,752,1350,944,1624,room-1
12:39:18,168,1362,1558,1524,1730,room-1
12:39:19,167,748,1346,952,1622,room-1
12:39:19,161,658,1446,814,1724,room-1
12:39:19,168,1370,1582,1516,1762,room-1
12:39:20,161,656,1446,806,1724,room-1
12:39:20,167,752,1346,952,1626,room-1
12:39:20,168,1388,1602,1536,1764,room-1
12:39:21,161,658,1448,800,1724,room-1
12:39:21,167,754,1342,952,1626,room-1
12:39:21,168,1432,1600,1566,1742,room-1
12:39:22,161,654,1442,806,1726,room-1
12:39:22,167,748,1340,950,1628,room-1
12:39:22,168,1522,1668,1600,1732,room-1
12:39:23,161,654,1448,796,1720,room-1
12:39:23,167,754,1338,948,1634,room-1
12:39:23,168,1522,1668,1604,1732,room-1
12:39:24,161,652,1452,814,1716,room-1
12:39:24,167,744,1336,960,1632,room-1
12:39:25,167,746,1342,952,1624,room-1
12:39:25,161,658,1446,810,1714,room-1
12:39:26,161,658,1446,808,1722,room-1
12:39:26,167,756,1336,1010,1620,room-1
12:39:27,161,658,1446,798,1722,room-1
12:39:27,167,766,1340,990,1624,room-1
12:39:28,167,760,1336,958,1624,room-1
12:39:28,161,658,1450,802,1718,room-1
12:39:29,167,744,1336,1016,1620,room-1
12:39:29,161,652,1450,798,1718,room-1
12:39:30,161,656,1446,798,1722,room-1
12:39:30,167,762,1340,1006,1622,room-1
12:39:31,161,656,1446,798,1720,room-1
12:39:31,167,762,1340,998,1630,room-1
12:39:32,167,760,1342,998,1632,room-1
12:39:32,161,652,1444,802,1692,room-1
12:39:33,161,644,1444,808,1706,room-1
12:39:33,167,762,1340,998,1630,room-1
12:39:34,161,658,1448,806,1726,room-1
12:39:34,167,762,1342,1020,1620,room-1
12:39:35,161,650,1448,804,1722,room-1
12:39:35,167,760,1340,1016,1618,room-1
12:39:36,161,654,1444,804,1724,room-1
12:39:36,167,756,1332,950,1624,room-1
12:39:37,161,664,1460,808,1722,room-1
12:39:37,167,746,1342,944,1626,room-1
12:39:38,161,654,1448,798,1722,room-1
12:39:38,167,748,1316,950,1640,room-1
12:39:39,167,754,1324,946,1642,room-1
12:39:39,161,658,1446,802,1720,room-1
12:39:40,167,758,1344,956,1634,room-1
12:39:40,161,644,1444,798,1692,room-1
12:39:41,161,638,1452,800,1686,room-1
12:39:41,167,760,1342,956,1636,room-1
12:39:42,161,634,1450,796,1686,room-1
12:39:42,167,760,1330,952,1640,room-1
12:39:43,161,636,1450,794,1686,room-1
12:39:43,167,748,1338,934,1624,room-1
12:39:44,161,638,1452,794,1688,room-1
12:39:44,167,742,1324,962,1636,room-1
12:39:45,161,638,1450,792,1684,room-1
12:39:45,167,752,1346,948,1618,room-1
12:39:46,161,638,1452,794,1688,room-1
12:39:46,167,746,1338,950,1626,room-1
12:39:47,161,640,1452,792,1688,room-1
12:39:47,167,740,1322,966,1638,room-1
12:39:48,161,646,1448,798,1690,room-1
12:39:48,167,748,1330,960,1632,room-1
12:39:49,167,748,1336,948,1622,room-1
12:39:49,161,646,1448,798,1692,room-1
12:39:50,161,642,1446,798,1694,room-1
12:39:50,167,750,1336,946,1622,room-1
12:39:51,161,644,1462,796,1692,room-1
12:39:51,167,750,1346,936,1620,room-1
12:39:52,161,634,1458,796,1696,room-1
12:39:52,167,750,1334,952,1632,room-1
12:39:53,167,748,1338,944,1626,room-1
12:39:53,161,632,1452,804,1706,room-1
12:39:54,161,642,1462,796,1694,room-1
12:39:54,167,736,1330,946,1630,room-1
12:39:55,161,644,1452,794,1684,room-1
12:39:55,167,744,1344,934,1612,room-1
12:39:56,167,758,1346,946,1618,room-1
12:39:56,161,632,1448,790,1688,room-1
12:39:57,161,638,1452,792,1684,room-1
12:39:57,167,746,1336,944,1624,room-1
12:39:58,161,640,1450,792,1684,room-1
12:39:58,167,744,1336,946,1622,room-1
12:39:59,161,636,1460,786,1696,room-1
12:39:59,167,744,1330,950,1620,room-1
12:40:00,161,638,1456,798,1698,room-1
12:40:00,167,764,1338,946,1630,room-1
12:40:01,161,638,1460,798,1698,room-1
12:40:01,167,776,1342,966,1626,room-1
12:40:02,161,644,1456,802,1700,room-1
12:40:02,167,774,1340,958,1634,room-1
12:40:03,161,642,1458,798,1700,room-1
12:40:03,167,778,1336,956,1636,room-1
12:40:04,161,640,1458,792,1698,room-1
12:40:04,167,778,1338,966,1630,room-1
12:40:05,161,642,1454,796,1704,room-1
12:40:05,167,770,1340,966,1624,room-1
12:40:06,167,764,1338,954,1630,room-1
12:40:06,161,638,1456,794,1700,room-1
12:40:07,167,768,1336,956,1632,room-1
12:40:07,161,636,1460,792,1692,room-1
12:40:08,161,630,1440,800,1696,room-1
12:40:08,167,758,1330,954,1638,room-1
12:40:09,161,636,1450,800,1688,room-1
12:40:09,167,772,1336,964,1630,room-1
12:40:10,167,756,1332,950,1622,room-1
12:40:10,161,634,1448,794,1686,room-1
12:40:11,161,640,1468,792,1700,room-1
12:40:11,167,742,1338,934,1604,room-1
12:40:12,161,642,1472,798,1694,room-1
12:40:12,167,740,1334,934,1612,room-1
12:40:13,167,742,1336,944,1612,room-1
12:40:13,161,642,1472,796,1690,room-1
12:40:14,161,644,1464,790,1694,room-1
12:40:14,167,750,1334,952,1614,room-1
12:40:15,161,642,1462,788,1694,room-1
12:40:15,167,740,1334,942,1616,room-1
12:40:16,167,750,1334,950,1614,room-1
12:40:16,161,642,1472,780,1694,room-1
12:40:17,161,644,1470,790,1694,room-1
12:40:17,167,746,1324,954,1624,room-1
12:40:18,167,742,1332,948,1616,room-1
12:40:18,161,642,1472,786,1692,room-1
12:40:19,167,744,1332,940,1616,room-1
12:40:19,161,636,1470,780,1688,room-1
12:40:20,161,636,1470,782,1686,room-1
12:40:20,167,742,1336,936,1608,room-1
12:40:21,167,746,1336,944,1610,room-1
12:40:21,161,630,1464,794,1700,room-1
12:40:22,161,624,1480,770,1686,room-1
12:40:22,167,734,1336,940,1606,room-1
12:40:23,161,622,1478,772,1686,room-1
12:40:23,167,732,1334,966,1614,room-1
12:40:24,167,738,1336,942,1614,room-1
12:40:24,161,610,1482,816,1688,room-1
12:40:25,167,738,1332,948,1620,room-1
12:40:25,161,632,1452,830,1684,room-1
12:40:26,161,632,1470,784,1692,room-1
12:40:26,167,736,1334,940,1618,room-1
12:40:27,167,742,1330,946,1620,room-1
12:40:27,161,626,1470,774,1692,room-1
12:40:28,167,750,1334,948,1624,room-1
12:40:28,161,640,1450,804,1688,room-1
12:40:29,161,634,1450,796,1680,room-1
12:40:29,167,768,1336,956,1640,room-1
12:40:30,161,606,1452,792,1686,room-1
12:40:30,167,770,1318,948,1640,room-1
12:40:31,161,606,1454,792,1680,room-1
12:40:31,167,768,1334,950,1638,room-1
12:40:32,167,772,1340,950,1642,room-1
12:40:32,161,632,1456,802,1700,room-1
12:40:33,161,634,1448,796,1688,room-1
12:40:33,167,774,1340,960,1634,room-1
12:40:34,161,636,1452,796,1684,room-1
12:40:34,167,742,1338,946,1624,room-1
12:40:35,161,634,1448,790,1686,room-1
12:40:35,167,742,1328,958,1634,room-1
12:40:36,161,632,1452,792,1682,room-1
12:40:36,167,742,1338,936,1614,room-1
12:40:37,161,632,1450,794,1684,room-1
12:40:37,167,746,1338,946,1620,room-1
12:40:38,167,744,1338,948,1622,room-1
12:40:38,161,622,1446,796,1688,room-1
12:40:39,167,744,1336,946,1622,room-1
12:40:39,161,632,1454,796,1684,room-1
12:40:40,161,638,1452,794,1686,room-1
12:40:40,167,742,1336,944,1618,room-1
12:40:41,161,642,1450,796,1690,room-1
12:40:41,167,746,1334,942,1622,room-1
12:40:42,161,648,1456,800,1700,room-1
12:40:42,167,750,1334,946,1630,room-1
12:40:43,161,644,1454,796,1702,room-1
12:40:43,167,758,1324,938,1626,room-1
12:40:44,161,638,1454,796,1700,room-1
12:40:44,167,754,1286,946,1632,room-1
12:40:45,167,762,1300,950,1628,room-1
12:40:45,161,642,1460,796,1698,room-1
12:40:46,161,646,1456,800,1698,room-1
12:40:46,167,766,1302,954,1630,room-1
12:40:47,161,654,1450,802,1726,room-1
12:40:47,167,764,1330,944,1628,room-1
12:40:48,161,654,1462,796,1706,room-1
12:40:48,167,730,1332,950,1634,room-1
12:40:49,161,658,1462,802,1706,room-1
12:40:49,167,740,1338,952,1630,room-1
12:40:50,161,660,1458,800,1720,room-1
12:40:50,167,744,1340,920,1626,room-1
12:40:51,161,658,1454,804,1722,room-1
12:40:51,167,748,1340,918,1626,room-1
12:40:52,167,754,1342,924,1624,room-1
12:40:52,161,656,1454,800,1724,room-1
12:40:53,161,664,1454,802,1716,room-1
12:40:53,167,748,1340,916,1620,room-1
12:40:54,167,748,1338,918,1622,room-1
12:40:54,161,658,1458,798,1724,room-1
